code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz.002023,2018-03-27,2017-12-31,0.009640,1.707074,0.070011,1.858450,0.043404,0.838825,0.369288,0.140117
sz.002024,2018-03-31,2017-12-31,0.058237,2.035307,1.276493,1.040246,0.021548,0.934788,1.037975,0.022208
sz.002025,2018-04-10,2017-12-31,0.137570,1.790813,0.644405,0.901455,0.132242,0.882614,1.045793,0.143269
sz.002026,2018-04-24,2017-12-31,0.054724,1.246287,0.513927,1.014528,0.084215,0.819236,1.025667,0.100225
sz.002027,2018-04-25,2017-12-31,0.653983,1.507537,0.867916,1.005242,0.497221,0.825999,1.018683,0.590924
sz.002028,2018-03-24,2017-12-31,0.058213,1.547669,0.678456,0.898639,0.061693,0.928095,1.030653,0.064496
sz.002029,2018-04-04,2017-12-31,0.059452,1.549559,0.373866,0.922312,0.111266,0.862450,1.141097,0.113060
sz.002030,2018-03-31,2017-12-31,0.052560,2.669566,0.351293,0.899368,0.062318,0.858640,0.836359,0.086778
sz.002031,2018-04-10,2017-12-31,0.021397,1.976810,0.196216,0.495190,0.111397,0.793919,0.646976,0.216875
sz.002032,2018-03-31,2017-12-31,0.268558,1.748397,1.666563,0.999818,0.092184,0.835615,1.005269,0.109740
sz.002033,2018-04-24,2017-12-31,0.090867,1.216626,0.251336,0.941578,0.315602,0.835516,0.999545,0.377905
sz.002034,2018-04-27,2017-12-31,0.112808,1.444472,0.467307,0.869725,0.192153,0.838948,0.876269,0.261382
sz.002035,2018-04-27,2017-12-31,0.259816,1.989243,1.468697,0.967890,0.091880,0.847716,1.070815,0.101218
sz.002036,2018-04-24,2017-12-31,0.163163,2.521743,1.152743,0.958211,0.058577,0.891019,0.869318,0.075624
sz.002037,2018-03-30,2017-12-31,0.037646,3.712241,0.605914,0.774504,0.021609,0.673081,0.506226,0.063421
sz.002038,2018-03-20,2017-12-31,0.130664,1.061121,0.286644,1.009110,0.425705,0.849248,1.031978,0.485741
sz.002039,2018-03-29,2017-12-31,0.142873,7.720136,0.139769,0.589484,0.224617,0.878238,0.520616,0.491262
sz.002040,2018-04-25,2017-12-31,0.044976,1.984391,0.144486,0.815797,0.192286,0.755625,0.722446,0.352237
sz.002041,2018-04-20,2017-12-31,0.060693,1.622610,0.180361,1.221944,0.169720,1.022114,1.022649,0.162371
sz.002042,2018-04-26,2017-12-31,0.124612,2.486255,0.932042,0.964077,0.055779,0.894200,0.815584,0.076483
sz.002043,2018-04-10,2017-12-31,0.207842,1.324706,1.771380,1.001828,0.088412,0.822062,1.000639,0.107480
sz.002044,2018-04-18,2017-12-31,0.125148,1.882842,0.674971,0.884023,0.111394,0.770118,0.905277,0.159781
sz.002045,2018-04-12,2017-12-31,0.093997,2.576410,1.129510,1.022000,0.031605,0.832050,0.828363,0.045855
sz.002046,2018-04-28,2017-12-31,0.009446,1.753872,0.491405,0.379981,0.028842,0.741064,0.608348,0.063977
sz.002047,2018-04-21,2017-12-31,0.113968,2.662913,0.836022,0.954343,0.053642,0.844321,0.740659,0.085778
sz.002048,2018-04-26,2017-12-31,0.122863,2.287502,0.996262,0.685075,0.078695,0.813224,0.959160,0.100890
sz.002049,2018-03-30,2017-12-31,0.083705,1.446529,0.378161,1.004139,0.152389,0.881455,0.988420,0.174909
sz.002050,2018-04-16,2017-12-31,0.187294,1.571949,0.923644,0.988066,0.130555,0.847126,0.985081,0.156449
sz.002051,2018-04-04,2017-12-31,0.192381,2.420577,0.584191,1.089782,0.124839,0.903168,0.981599,0.140814
sz.002052,2018-04-27,2017-12-31,0.009697,2.019167,0.361507,1.000000,0.013285,0.986843,0.327057,0.041162
sz.002053,2018-03-30,2017-12-31,0.070248,1.515951,0.413562,1.013600,0.110545,0.801668,0.986345,0.139803
sz.002054,2018-04-27,2017-12-31,0.016712,1.660640,0.824795,0.739256,0.016505,0.573887,0.696012,0.041322
sz.002055,2018-04-21,2017-12-31,0.084704,4.029496,0.703812,1.181139,0.025287,0.979887,0.520637,0.049566
sz.002056,2018-03-10,2017-12-31,0.135612,1.451916,0.971133,1.000309,0.096149,0.878184,1.015559,0.107809
sz.002057,2018-04-24,2017-12-31,0.151389,1.300069,0.992635,0.999760,0.117339,0.883832,0.962552,0.137927
sz.002058,2018-04-03,2017-12-31,0.015012,1.174504,0.508185,1.000000,0.025152,0.582606,1.064526,0.040555
sz.002059,2018-04-02,2017-12-31,0.047043,2.876433,0.370656,0.635232,0.069461,0.733551,0.753015,0.125749
sz.002060,2018-03-28,2017-12-31,0.056415,5.928984,0.399044,0.990296,0.024079,0.787084,0.363555,0.084147
sz.002061,2018-03-31,2017-12-31,0.314995,4.307963,1.372030,0.964746,0.055240,0.810276,0.856707,0.079577
sz.002062,2018-04-04,2017-12-31,0.103101,4.997207,0.616574,0.997986,0.033529,0.731817,0.691355,0.066271
sz.002063,2018-04-27,2017-12-31,0.091054,1.274417,0.489081,1.033529,0.141346,0.947014,1.063146,0.140389
sz.002064,2018-04-24,2017-12-31,0.120174,1.706641,0.757988,1.000000,0.092898,0.865521,0.889986,0.120599
sz.002065,2018-04-21,2017-12-31,0.075102,1.503744,0.548496,0.997753,0.091260,0.874278,0.952547,0.109583
sz.002066,2018-04-25,2017-12-31,0.037765,8.776472,0.617215,0.352118,0.019799,0.767543,0.368557,0.069991
sz.002067,2018-04-26,2017-12-31,0.178811,1.679865,0.894069,0.921576,0.129186,0.863451,0.893123,0.167521
sz.002068,2018-04-24,2017-12-31,0.184460,2.617584,1.018300,0.973719,0.071071,0.873833,0.837761,0.097083
sz.002069,2018-04-28,2017-12-31,-1.016586,5.919474,0.761642,0.995991,-0.226389,1.004504,1.246027,-0.180874
sz.002070,2018-04-28,2017-12-31,-16.871296,37.907802,0.322642,1.000101,-1.379289,1.066526,1.200294,-1.077448
sz.002071,2018-04-27,2017-12-31,0.228425,4.522819,0.370511,0.774869,0.175916,0.892772,0.835879,0.235733
sz.002072,2018-04-28,2017-12-31,-0.448371,8.816924,0.113007,0.997774,-0.451006,1.172682,4.454430,-0.086340
sz.002073,2018-04-23,2017-12-31,0.020082,1.814492,0.328681,1.205386,0.027935,1.144687,0.572754,0.042608
sz.002074,2018-04-26,2017-12-31,0.137761,2.244892,0.354289,0.997422,0.173658,0.845059,0.962800,0.213438
sz.002075,2018-03-20,2017-12-31,0.230098,2.855714,1.419236,0.497494,0.114118,0.746751,1.012277,0.150966
sz.002076,2018-03-30,2017-12-31,0.053904,1.875201,0.527662,1.587437,0.034318,0.711261,0.638840,0.075526
sz.002077,2018-03-28,2017-12-31,0.008743,1.850598,0.184129,1.234158,0.020791,0.451775,0.543993,0.084597
sz.002078,2018-04-26,2017-12-31,0.221372,2.529003,0.817042,0.899608,0.119090,0.767594,0.832596,0.186342
sz.002079,2018-03-30,2017-12-31,0.069870,1.246964,0.992546,0.702290,0.080384,0.859115,1.016606,0.092038
sz.002080,2018-03-22,2017-12-31,0.091540,2.566042,0.477386,0.946660,0.078938,0.823483,0.768222,0.124779
sz.002081,2018-04-27,2017-12-31,0.178828,2.563671,0.763410,0.995770,0.091761,0.825133,0.968603,0.114812
sz.002082,2018-04-20,2017-12-31,0.070045,1.340251,7.787960,0.978125,0.006861,0.848780,1.024942,0.007886
sz.002083,2018-04-03,2017-12-31,0.126038,2.232862,0.663496,0.990742,0.085870,0.772907,0.799592,0.138946
sz.002084,2018-02-28,2017-12-31,0.065543,1.536327,0.960623,0.949643,0.046766,0.881138,0.874406,0.060697
sz.002085,2018-04-12,2017-12-31,0.159208,1.709332,1.052580,0.900725,0.098241,0.835835,0.963561,0.121981
sz.002086,2018-04-18,2017-12-31,0.042531,1.352630,0.197551,1.022547,0.155655,0.931724,0.824530,0.202614
sz.002087,2018-04-10,2017-12-31,0.094217,2.749439,0.609314,0.996892,0.056415,0.922518,0.595350,0.102719
sz.002088,2018-04-21,2017-12-31,0.120152,1.280773,0.700363,1.000000,0.133948,0.869362,0.994225,0.154971
sz.002089,2018-04-25,2017-12-31,-0.063407,2.746150,0.321319,1.252024,-0.057393,1.034497,-3.185459,0.017417
sz.002090,2018-03-28,2017-12-31,0.129864,3.295247,0.592094,1.059683,0.062811,0.942834,0.741462,0.089848
sz.002091,2018-04-26,2017-12-31,0.142691,3.038125,2.095660,0.679130,0.033000,0.766783,0.974827,0.044148
sz.002092,2018-03-06,2017-12-31,0.138614,2.951228,0.802752,0.979331,0.059744,0.837261,0.769423,0.092740
sz.002093,2018-04-27,2017-12-31,0.055764,1.584555,0.327801,1.029432,0.104288,0.861443,0.795139,0.152253
sz.002094,2018-04-27,2017-12-31,0.188959,1.769021,1.239708,0.905899,0.095112,0.833794,0.930981,0.122528
sz.002095,2018-04-27,2017-12-31,0.023247,1.506104,0.291430,0.927614,0.057096,0.755417,2.055214,0.036775
sz.002096,2018-04-20,2017-12-31,0.013334,2.059282,0.628277,1.057299,0.009748,0.492423,0.567395,0.034888
sz.002097,2018-04-21,2017-12-31,0.048052,3.325387,0.351395,0.778775,0.052803,0.737763,0.703226,0.101777
sz.002098,2018-04-25,2017-12-31,0.101315,1.975799,0.801489,0.850431,0.075230,0.871177,0.888911,0.097147
sz.002099,2018-04-04,2017-12-31,0.069067,1.450349,0.321297,0.999592,0.148276,0.856183,0.957158,0.180934
sz.002100,2018-04-21,2017-12-31,0.145024,1.845736,0.893511,1.008353,0.087208,0.942064,0.956149,0.096817
sz.002101,2018-04-24,2017-12-31,0.089784,1.800148,0.856417,0.846199,0.068823,0.894556,0.874194,0.088007
sz.002102,2018-04-17,2017-12-31,0.057321,1.555056,1.270114,1.015773,0.028571,0.870770,0.850649,0.038572
sz.002103,2018-04-13,2017-12-31,0.064188,1.512706,0.902637,1.012997,0.046407,0.952869,0.871221,0.055901
sz.002104,2018-04-27,2017-12-31,0.094839,1.230496,0.648427,0.991060,0.119935,0.919189,1.007137,0.129554
sz.002105,2018-04-18,2017-12-31,0.090558,2.815250,1.226278,1.064839,0.024634,0.745610,0.691507,0.047778
sz.002106,2018-03-31,2017-12-31,0.038171,1.262261,0.856170,0.948038,0.037256,0.800956,1.125888,0.041314
sz.002107,2018-04-27,2017-12-31,0.109950,1.504826,0.930928,0.705858,0.111193,0.881136,1.031495,0.122340
sz.002108,2018-03-23,2017-12-31,0.185775,1.270823,0.944870,1.000406,0.154651,0.775722,0.978903,0.203661
sz.002109,2018-03-31,2017-12-31,0.063921,1.325702,0.442419,1.000000,0.108985,0.879318,0.888647,0.139473
sz.002110,2018-04-14,2017-12-31,0.435822,1.547146,1.585823,1.000000,0.177633,0.753241,0.987050,0.238919
sz.002111,2018-04-24,2017-12-31,0.043099,1.644900,0.417364,0.961685,0.065279,0.788025,0.875884,0.094578
sz.002112,2018-04-26,2017-12-31,-0.281859,2.714414,0.446938,1.000000,-0.232332,0.999838,1.156250,-0.200968
sz.002113,2018-04-17,2017-12-31,0.002976,1.188069,0.095784,1.000000,0.026155,-0.662832,0.875320,-0.045081
sz.002114,2018-03-30,2017-12-31,0.040937,1.572447,0.762210,1.010552,0.033799,0.738346,0.852696,0.053685
sz.002115,2018-04-17,2017-12-31,0.034120,2.506193,0.340234,1.034803,0.038669,1.010130,0.641557,0.059669
sz.002116,2018-03-31,2017-12-31,0.162249,3.124777,1.086441,1.000000,0.047792,0.814308,1.072646,0.054716
sz.002117,2018-03-15,2017-12-31,0.152828,1.463690,0.643064,1.005558,0.161471,0.850622,1.005834,0.188726
sz.002118,2018-04-03,2017-12-31,0.094380,1.970175,0.171108,1.000441,0.279841,0.847364,0.699342,0.472228
sz.002119,2018-03-27,2017-12-31,0.089134,2.266943,0.800856,0.856130,0.057347,0.870045,0.753806,0.087439
sz.002120,2018-04-26,2017-12-31,0.355369,1.800962,1.239759,1.001174,0.158975,0.739774,1.003051,0.214243
sz.002121,2018-03-06,2017-12-31,0.122814,3.706487,0.316135,0.991959,0.105662,0.875701,0.630201,0.191462
sz.002122,2018-04-28,2017-12-31,0.027770,1.765621,0.313266,0.968955,0.051817,0.426950,0.755903,0.160555
sz.002123,2018-04-27,2017-12-31,0.047875,1.366524,0.371517,0.967978,0.097421,0.858514,0.929254,0.122115
sz.002124,2018-04-28,2017-12-31,0.118235,1.563571,0.883009,1.011004,0.084705,0.935812,0.977755,0.092575
sz.002125,2018-03-15,2017-12-31,0.043771,2.196990,0.312880,0.914738,0.069611,1.083787,0.612457,0.104872
sz.002126,2018-04-14,2017-12-31,0.110152,2.031784,0.753690,0.905978,0.079397,0.850569,0.897891,0.103961
sz.002127,2018-04-23,2017-12-31,0.234567,1.287950,0.336026,0.997542,0.543331,0.856741,1.014938,0.624849
sz.002128,2018-04-11,2017-12-31,0.172850,1.412092,0.529418,0.995424,0.232273,0.852552,0.957392,0.284570
sz.002129,2018-04-18,2017-12-31,0.052312,2.416328,0.357185,0.989533,0.061252,0.864519,0.657438,0.107768
sz.002130,2018-04-27,2017-12-31,0.062569,2.158894,0.445130,1.004661,0.064807,0.926851,0.603046,0.115947
sz.002131,2018-04-27,2017-12-31,0.056283,1.643442,0.859671,0.966019,0.041238,0.833300,0.877592,0.056391
sz.002132,2018-04-28,2017-12-31,0.020229,1.916041,0.568285,0.756626,0.024554,0.789720,0.608962,0.051056
sz.002133,2018-04-27,2017-12-31,0.065865,2.839647,0.423370,0.656771,0.083418,0.728125,0.916899,0.124949
sz.002134,2018-03-31,2017-12-31,0.032950,1.454852,0.688750,0.999997,0.032883,0.912421,1.006571,0.035804
sz.002135,2018-04-13,2017-12-31,0.032842,2.961932,0.834049,0.986118,0.013482,0.927861,0.538432,0.026985
sz.002136,2018-03-27,2017-12-31,0.279759,1.673205,1.166608,0.966122,0.148347,0.967137,0.952832,0.160980
sz.002137,2018-04-24,2017-12-31,0.045560,1.204010,0.470176,0.962114,0.083650,0.691841,1.224706,0.098725
sz.002138,2018-02-28,2017-12-31,0.102323,1.320686,0.451223,0.991949,0.173099,0.894917,0.952386,0.203095
sz.002139,2018-03-27,2017-12-31,0.115119,1.623655,0.905615,0.934566,0.083772,0.882973,1.012586,0.093696
sz.002140,2018-03-31,2017-12-31,-0.031618,3.006686,0.484503,1.024811,-0.021179,0.763771,0.855109,-0.032429
sz.002141,2018-04-21,2017-12-31,0.007020,1.178991,0.756620,1.882314,0.004181,0.724072,1.583635,0.003646
sz.002142,2018-03-29,2017-12-31,0.173863,17.855192,0.026409,0.997633,0.369582,0.920535,,
sz.002143,2018-04-26,2017-12-31,0.296021,1.589262,0.530106,1.010089,0.347860,0.931299,0.939980,0.397372
sz.002144,2018-04-24,2017-12-31,0.057062,1.205740,0.311141,1.018234,0.149378,0.885527,0.990585,0.170292
sz.002145,2018-03-09,2017-12-31,0.139750,1.964707,0.596136,1.000000,0.119318,0.858989,0.915314,0.151757
sz.002146,2018-04-11,2017-12-31,0.225137,6.594504,0.229372,0.947598,0.157073,0.757764,0.972781,0.213084
sz.002147,2018-04-26,2017-12-31,0.176336,2.064875,0.126309,0.865130,0.781504,0.755642,0.879507,1.175915
sz.002148,2018-03-31,2017-12-31,0.113118,1.125924,0.441504,0.997926,0.228028,0.808832,1.010947,0.278869
sz.002149,2018-04-17,2017-12-31,0.031096,1.982906,0.452144,0.591306,0.058656,0.824563,0.784558,0.090670
sz.002150,2018-04-27,2017-12-31,0.065282,1.298990,0.864455,0.865919,0.067138,0.678931,1.019994,0.096949
sz.002151,2018-04-19,2017-12-31,0.024264,1.424428,0.357900,0.912214,0.052175,0.815038,0.930694,0.068783
sz.002152,2018-03-31,2017-12-31,0.104189,1.424598,0.356421,0.933076,0.219912,0.859181,1.024049,0.249944
sz.002153,2018-04-20,2017-12-31,0.082237,1.260432,0.461072,0.986033,0.143511,0.877382,1.076188,0.151988
sz.002154,2018-04-24,2017-12-31,0.010661,1.730487,0.618015,0.852165,0.011698,0.830025,0.617087,0.022838
sz.002155,2018-04-24,2017-12-31,0.068068,1.506273,1.543952,1.030523,0.028402,0.814331,0.900908,0.038714
sz.002156,2018-04-28,2017-12-31,0.024829,2.373456,0.558406,0.619469,0.030241,1.109030,0.650533,0.041917
sz.002157,2018-04-18,2017-12-31,0.086722,2.381452,1.427889,0.944721,0.026995,0.945659,0.772560,0.036951
sz.002158,2018-04-13,2017-12-31,0.122040,1.491099,0.578682,1.013942,0.139490,0.836509,1.043915,0.159737
sz.002159,2018-03-16,2017-12-31,0.006674,3.182325,0.205635,1.099877,0.009272,0.088347,0.449650,0.233408
sz.002160,2018-04-24,2017-12-31,0.052756,1.890578,0.664600,1.002086,0.041900,0.970250,0.709679,0.060851
sz.002161,2018-04-26,2017-12-31,0.000935,1.349327,0.231149,0.902948,0.003322,0.249806,0.301460,0.044107
sz.002162,2018-02-28,2017-12-31,0.023477,2.429065,0.431319,1.129124,0.019846,0.732691,0.384307,0.070480
sz.002163,2018-04-24,2017-12-31,-0.012703,9.385625,0.681528,0.113537,-0.017491,1.369122,-0.628565,0.020324
sz.002164,2018-04-26,2017-12-31,0.070765,4.022594,1.421145,0.997174,0.012414,0.903989,0.638912,0.021493
sz.002165,2018-04-20,2017-12-31,0.026256,1.742867,0.799691,0.858796,0.021936,0.825810,0.794688,0.033425
sz.002166,2018-03-30,2017-12-31,0.217153,2.809170,0.300762,1.000250,0.256955,0.830360,0.937691,0.330013
sz.002167,2018-04-27,2017-12-31,-0.037242,2.688932,0.300077,1.024798,-0.045038,0.966289,-0.436341,0.106820
sz.002168,2018-04-13,2017-12-31,-0.079592,1.951347,0.141449,1.011661,-0.285035,0.900975,1.008578,-0.313672
sz.002169,2018-04-26,2017-12-31,0.045595,1.443538,0.462221,0.806795,0.084699,0.800905,0.901759,0.117275
sz.002170,2018-04-28,2017-12-31,-0.050669,2.231684,0.465589,0.899738,-0.054199,1.092873,2.175520,-0.022796
sz.002171,2018-04-25,2017-12-31,0.109046,1.371166,2.435498,1.000000,0.032654,0.826043,1.048377,0.037706
sz.002172,2018-04-11,2017-12-31,0.115062,3.580700,1.115018,0.955399,0.030165,0.881933,0.822189,0.041600
sz.002173,2018-04-03,2017-12-31,0.039166,1.282459,0.196404,0.999650,0.155547,0.670582,0.929082,0.249664
sz.002174,2018-04-03,2017-12-31,0.193975,1.676832,0.570675,0.987568,0.205258,0.986105,0.906201,0.229695
sz.002175,2018-04-27,2017-12-31,-0.216905,1.962185,0.167270,0.976839,-0.676533,0.999210,1.241761,-0.545248
sz.002176,2018-04-13,2017-12-31,0.072486,2.181358,0.397540,0.995324,0.083982,0.858353,0.826807,0.118335
sz.002177,2018-04-26,2017-12-31,0.008177,1.256360,0.269328,1.000000,0.024165,0.633401,0.881325,0.043288
sz.002178,2018-03-29,2017-12-31,0.021764,1.955440,0.525959,0.792969,0.026686,0.840687,0.915929,0.034657
sz.002179,2018-03-17,2017-12-31,0.183479,2.060770,0.686277,0.952650,0.136183,0.887321,0.960889,0.159724
sz.002180,2018-04-28,2017-12-31,0.325178,15.105252,0.483508,0.654099,0.068068,-0.490116,1.485899,-0.093467
sz.002181,2018-04-20,2017-12-31,0.018844,1.168177,0.198770,1.056797,0.076794,0.827384,1.025114,0.090542
sz.002182,2018-03-29,2017-12-31,0.104068,2.422534,1.367048,1.010323,0.031103,0.812520,0.712253,0.053744
sz.002183,2018-04-20,2017-12-31,0.104032,7.833716,1.528601,1.017834,0.008535,0.765431,0.379134,0.029412
sz.002184,2018-03-31,2017-12-31,0.013085,1.942623,0.950782,0.427976,0.016554,0.705780,0.693289,0.033831
sz.002185,2018-03-27,2017-12-31,0.096571,1.661981,0.822579,0.905216,0.078035,0.866709,0.991713,0.090789
sz.002186,2018-03-27,2017-12-31,0.091959,1.369296,0.918787,0.902652,0.080977,0.735967,1.025474,0.107295
sz.002187,2018-03-31,2017-12-31,0.066595,1.620430,1.628426,1.138067,0.022175,0.678918,1.021317,0.031981
sz.002188,2018-04-27,2017-12-31,-1.935285,1.461609,0.384625,1.000001,-3.442516,1.003944,0.999668,-3.430130
sz.002189,2018-01-31,2017-12-31,0.039872,1.633410,1.024290,0.966300,0.024663,1.047020,0.936719,0.025147
sz.002190,2018-04-28,2017-12-31,-0.062085,5.184330,0.214750,0.421706,-0.132237,0.770163,1.140529,-0.150544
sz.002191,2018-04-13,2017-12-31,0.104985,1.352908,0.397893,0.853956,0.228380,0.853019,0.992910,0.269644
sz.002192,2018-04-24,2017-12-31,0.048129,1.324198,0.280352,0.806442,0.160759,0.896148,1.002918,0.178867
sz.002193,2018-03-27,2017-12-31,0.028276,1.795703,0.264883,0.850859,0.069866,0.820000,0.761511,0.111887
sz.002194,2018-04-26,2017-12-31,-0.295578,1.313494,0.623496,1.000000,-0.360919,1.077391,1.000609,-0.334790
sz.002195,2018-04-20,2017-12-31,0.132789,1.158500,0.387117,0.993954,0.297892,1.056005,1.095532,0.257494
sz.002196,2018-04-20,2017-12-31,0.055051,1.289216,0.425435,1.001564,0.100213,0.863113,0.962487,0.120632
sz.002197,2018-04-24,2017-12-31,0.015669,1.830768,0.334170,1.464960,0.017483,0.798368,0.612242,0.035769
sz.002198,2018-04-24,2017-12-31,-0.247609,1.139035,0.473798,1.000000,-0.458813,1.043394,1.007495,-0.436460
sz.002199,2018-04-25,2017-12-31,0.003242,1.352749,0.373330,1.000000,0.006419,1.000000,0.569402,0.011273
sz.002200,2018-04-26,2017-12-31,-0.624499,5.217194,0.197753,1.003919,-0.602940,0.990231,1.333541,-0.456595
sz.002201,2018-04-28,2017-12-31,-0.003615,2.929640,0.385132,0.884641,-0.003621,4.860114,-0.012616,0.059060
sz.002202,2018-03-24,2017-12-31,0.143200,3.216499,0.366252,0.970100,0.125303,0.902093,0.815383,0.170353
sz.002203,2018-04-27,2017-12-31,0.148650,2.955188,2.133299,0.979136,0.024082,0.925527,0.779636,0.033374
sz.002204,2018-04-27,2017-12-31,0.003845,2.403945,0.406470,1.355521,0.002903,0.185603,0.822046,0.019027
sz.002205,2018-04-12,2017-12-31,0.017217,2.529480,0.337748,0.902011,0.022342,0.473957,0.773439,0.060949
sz.002206,2018-03-20,2017-12-31,0.111231,1.520891,0.742651,0.994527,0.099021,0.867062,0.980893,0.116427
sz.002207,2018-04-26,2017-12-31,0.028535,2.398770,0.248212,1.000000,0.047925,0.942866,0.531560,0.095623
sz.002208,2018-03-30,2017-12-31,0.078428,6.305546,0.257808,0.798013,0.060456,0.757187,0.529691,0.150735
sz.002209,2018-04-27,2017-12-31,0.032369,2.643072,0.583645,1.000000,0.020983,1.062813,0.598202,0.033004
sz.002210,2018-04-27,2017-12-31,0.075703,5.093443,2.981755,0.963038,0.005176,0.805194,0.899083,0.007150
sz.002211,2018-03-30,2017-12-31,0.026041,1.441276,0.835907,0.850219,0.025423,0.957492,1.010782,0.026268
sz.002212,2018-04-27,2017-12-31,0.062718,1.369973,0.552857,0.997316,0.083030,0.873001,0.930197,0.102246
sz.002213,2018-04-20,2017-12-31,0.027980,1.205394,0.271128,1.000000,0.085614,0.906647,1.138726,0.082926
sz.002214,2018-04-14,2017-12-31,0.030587,1.357504,0.225254,1.004860,0.099545,0.901833,0.769444,0.143456
sz.002215,2018-04-27,2017-12-31,0.173337,2.160595,0.733747,0.962807,0.113562,0.906219,0.973240,0.128760
sz.002216,2018-04-20,2017-12-31,0.036854,2.178547,1.234562,0.998835,0.013719,0.677570,1.097469,0.018449
sz.002217,2018-04-24,2017-12-31,0.123915,2.008754,0.790308,1.011690,0.077153,0.862858,0.900203,0.099329
sz.002218,2018-04-18,2017-12-31,0.058932,1.905952,0.287069,1.000000,0.107709,0.942029,0.729967,0.156633
sz.002219,2018-04-26,2017-12-31,0.049026,1.962645,0.418689,0.910662,0.065515,0.728246,0.606098,0.148428
sz.002220,2018-04-17,2017-12-31,0.049468,1.831255,0.295817,0.999916,0.091324,0.980026,0.669962,0.139091
sz.002221,2018-04-26,2017-12-31,0.149192,2.994903,1.531435,0.981381,0.033146,0.784503,0.758111,0.055731
sz.002222,2018-04-14,2017-12-31,0.188789,1.142104,0.549103,0.969960,0.310358,0.866334,1.010128,0.354651
sz.002223,2018-04-21,2017-12-31,0.116650,1.225158,0.569564,0.943411,0.177193,0.871341,1.007636,0.201816
sz.002224,2018-04-23,2017-12-31,0.098010,1.142096,0.481407,1.004126,0.177528,0.856649,1.048247,0.197697
